,taker_ratio,funding
2026-06-20,0.4908348245774686,-2.75e-05
2026-06-21,0.47477224274942903,-0.00012014
2026-06-22,0.4955030728973197,-2.546e-05
2026-06-23,0.4587839101827804,-7.495e-05
2026-06-24,0.4688633300821314,-7.343e-05
2026-06-25,0.4982773893559827,-2.165e-05
2026-06-26,0.483048018484341,7.048e-05
2026-06-27,0.470989627833928,5.494e-05
2026-06-28,0.47244757416047006,4.335e-05
2026-06-29,0.4876219417315772,5.822e-05
2026-06-30,0.4658159269093842,-0.00023524
2026-07-01,0.47397119247877634,-4.552e-05
2026-07-02,0.5113192488281493,0.0001
2026-07-03,0.48146775776326983,0.0001
2026-07-04,0.4800437573434063,0.0001
2026-07-05,0.49281516184703844,4.924e-05
2026-07-06,0.4655596375461004,-8.945e-05
2026-07-07,0.4663235929244624,0.0001
2026-07-08,0.46646245312455487,-2.062e-05
2026-07-09,0.49785408847445584,3.75e-05
2026-07-10,0.4952683918345937,0.0001
2026-07-11,0.47653090071988935,1.949e-05
2026-07-12,0.4839345327294795,-0.00013233
2026-07-13,0.4875137257879812,-8.357e-05
2026-07-14,0.5065682727280065,6.346e-05
2026-07-15,0.48731430731614245,0.0001
2026-07-16,0.4611251569914052,-6.764e-05
2026-07-17,0.47500827676167384,-7.529e-05
2026-07-18,0.5005789188331297,7.704e-05
2026-07-19,0.4569758520369657,5.233e-05
2026-07-20,0.4727604605212538,5.77e-05
2026-07-21,0.4758837760758804,2.407e-05
2026-07-22,0.4766585604066378,2.303e-05
2026-07-23,0.47126587960510097,-2.476e-05
2026-07-24,0.4907666693105706,-4.912e-05
2026-07-25,0.5019984226527893,6.474e-05
2026-07-26,0.4891751779011716,4.86e-06
2026-07-27,0.4713080716694233,-5.333e-05
2026-07-28,0.4972537174129775,-3.089e-05
2026-07-29,0.45751513473209454,-3.994e-05
2026-07-30,0.508309418359118,-6.6e-05
2026-07-31,0.469876941866455,-0.00016471
2026-08-01,0.4368784915647472,-3.983e-05
2026-08-02,0.48020415742846817,2.138e-05
2026-08-03,0.4769556548050929,0.0001
2026-08-04,0.49398127937787434,0.0001
2026-08-05,0.4779623672242394,4.477e-05
2026-08-06,0.5169036872835611,9.97e-05
