date,open,high,low,close
2023-11-21 20:00:00,1.2541,1.2546,1.25295,1.25435
2023-11-22 00:00:00,1.2544,1.255,1.2532,1.2539
2023-11-22 04:00:00,1.2538,1.25415,1.2513,1.25275
2023-11-22 08:00:00,1.2527,1.2538,1.2507,1.2535
2023-11-22 12:00:00,1.2535,1.25495,1.24495,1.2459
2023-11-22 16:00:00,1.2459,1.2495,1.2453,1.24915
2023-11-22 20:00:00,1.249,1.24975,1.2488,1.2489
2023-11-23 00:00:00,1.2489,1.2507,1.2489,1.2506
2023-11-23 04:00:00,1.2506,1.2519,1.25,1.2518
2023-11-23 08:00:00,1.2518,1.2573,1.2504,1.2557
2023-11-23 12:00:00,1.2556,1.2559,1.2525,1.2539
2023-11-23 16:00:00,1.2538,1.254,1.2529,1.25345
2023-11-23 20:00:00,1.25345,1.2537,1.2528,1.25325
2023-11-24 00:00:00,1.25325,1.2545,1.25245,1.2536
2023-11-24 04:00:00,1.2536,1.2546,1.2527,1.2533
2023-11-24 08:00:00,1.2531,1.2571,1.2529,1.2569
2023-11-24 12:00:00,1.2568,1.2616,1.2561,1.2613
2023-11-24 16:00:00,1.2612,1.2615,1.2597,1.2609
2023-11-26 20:00:00,1.25945,1.2608,1.2594,1.26
2023-11-27 00:00:00,1.2601,1.2611,1.2591,1.26055
2023-11-27 04:00:00,1.26055,1.2628,1.25995,1.2617
2023-11-27 08:00:00,1.2617,1.2637,1.2601,1.2635
2023-11-27 12:00:00,1.2635,1.2645,1.2603,1.2606
2023-11-27 16:00:00,1.2605,1.2634,1.2601,1.2633
2023-11-27 20:00:00,1.2633,1.2635,1.2622,1.2635
2023-11-28 00:00:00,1.2635,1.2642,1.263,1.26315
2023-11-28 04:00:00,1.2631,1.2633,1.2609,1.2612
2023-11-28 08:00:00,1.2612,1.26405,1.2607,1.262
2023-11-28 12:00:00,1.262,1.26995,1.2608,1.2683
2023-11-28 16:00:00,1.2683,1.2715,1.2673,1.2699
2023-11-28 20:00:00,1.2698,1.2713,1.26805,1.2713
2023-11-29 00:00:00,1.2713,1.27335,1.27035,1.2707
2023-11-29 04:00:00,1.2707,1.2722,1.269,1.2698
2023-11-29 08:00:00,1.2696,1.2714,1.2674,1.26885
2023-11-29 12:00:00,1.2689,1.27115,1.26645,1.26955
2023-11-29 16:00:00,1.2696,1.2727,1.267,1.27075
2023-11-29 20:00:00,1.2707,1.27085,1.2685,1.26955
2023-11-30 00:00:00,1.2695,1.2706,1.26905,1.2698
2023-11-30 04:00:00,1.2699,1.27095,1.2678,1.2693
2023-11-30 08:00:00,1.2694,1.2711,1.26315,1.264
2023-11-30 12:00:00,1.26405,1.2678,1.2603,1.2658
2023-11-30 16:00:00,1.2658,1.2664,1.2613,1.2624
2023-11-30 20:00:00,1.2624,1.2635,1.2612,1.26315
2023-12-01 00:00:00,1.2631,1.26565,1.263,1.26345
2023-12-01 04:00:00,1.2635,1.26455,1.2629,1.26335
2023-12-01 08:00:00,1.2634,1.26755,1.263,1.2646
2023-12-01 12:00:00,1.2647,1.2656,1.2614,1.2635
2023-12-01 16:00:00,1.2634,1.27165,1.2625,1.2701
2023-12-03 20:00:00,1.2714,1.2725,1.2695,1.2711
2023-12-04 00:00:00,1.27115,1.2713,1.2668,1.26775
2023-12-04 04:00:00,1.26775,1.2686,1.2662,1.2664
2023-12-04 08:00:00,1.2665,1.26875,1.2654,1.2682
2023-12-04 12:00:00,1.2683,1.2685,1.2604,1.26105
2023-12-04 16:00:00,1.261,1.2636,1.2605,1.2623
2023-12-04 20:00:00,1.26225,1.2635,1.26215,1.26335
2023-12-05 00:00:00,1.2634,1.2645,1.2628,1.2634
2023-12-05 04:00:00,1.2633,1.26415,1.2607,1.2609
2023-12-05 08:00:00,1.261,1.2646,1.2609,1.2623
2023-12-05 12:00:00,1.2622,1.2652,1.2599,1.2613
2023-12-05 16:00:00,1.2614,1.2619,1.2577,1.2582
2023-12-05 20:00:00,1.2583,1.2602,1.258,1.25945
2023-12-06 00:00:00,1.2595,1.2613,1.2592,1.26105
2023-12-06 04:00:00,1.2611,1.2614,1.2593,1.2607
2023-12-06 08:00:00,1.2608,1.2612,1.2581,1.2587
2023-12-06 12:00:00,1.25875,1.26055,1.2582,1.25925
2023-12-06 16:00:00,1.2593,1.2605,1.2558,1.2562
2023-12-06 20:00:00,1.2561,1.2578,1.25515,1.2558
2023-12-07 00:00:00,1.25585,1.2565,1.2548,1.2549
2023-12-07 04:00:00,1.2549,1.25865,1.2544,1.2581
2023-12-07 08:00:00,1.2582,1.25935,1.2562,1.2572
2023-12-07 12:00:00,1.2571,1.2594,1.2545,1.2574
2023-12-07 16:00:00,1.25745,1.2612,1.2569,1.25925
2023-12-07 20:00:00,1.25925,1.2602,1.2581,1.2587
